bullet_point,category,category_url,clickthrough_url,close_date,currency,funds_raised_amount,funds_raised_percent,image_url,is_indemand,is_pre_launch,is_promoted,is_proven,offered_by,open_date,perk_goal_percentage,perks_claimed,price_offered,price_retail,product_stage,project_id,project_type,source_url,tagline,tags,title
"null","Music","/explore/music","/projects/ministry-filth-prints-and-documentary","2015-11-04T23:59:59-08:00","USD","1015","0.135333333333","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/dgm4xbums3kbeqoflkhw.jpg","false","false","false","false","null","2015-10-05T10:08:05-07:00","null","null","null","null","null","1442017","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Never before seen images from Buck Satan, Relapse and From Beer to Eternity recording sessions.","[""other""]","MINISTRY: Filth Prints and Documentary"
"null","Music","/explore/music","/projects/a-record-judith-williams-with-nigel-clark","2015-11-18T23:59:59-08:00","GBP","1434","0.215639097744","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/eqmxziscd6uqpi4z3bdv.jpg","false","false","false","false","null","2015-10-19T05:41:05-07:00","null","null","null","null","null","1466602","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Judith & Nigel | we are hoping that you will pre-order A RECORD that is ready for the world. Thanks!","[""other""]","A Record : Judith Williams with Nigel Clark"
"null","Music","/explore/music","/projects/broken-ep-fundraising-campaign","2015-12-18T23:59:59-08:00","USD","760","0.050666666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/zmss8cmfp7jyogoxot4y.jpg","false","false","false","false","null","2015-10-19T09:58:21-07:00","null","null","null","null","null","1467767","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Help Rheva fund her FIRST worship recording, and help many draw closer to the heart of the Father.","[""other""]","Broken EP Fundraising Campaign"
"null","Music","/explore/music","/projects/amy-jay-supposed-to-be-ep","2015-11-16T23:59:59-08:00","USD","4961","0.763230769231","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/v7jwavmp38y1djoo2vtt.jpg","false","false","false","false","null","2015-10-07T17:29:07-07:00","null","null","null","null","null","1459664","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Help New York based indie folk artist Amy Jay record her debut EP ""Supposed to Be""","[""other""]","Amy Jay - Supposed to be EP"
"null","Music","/explore/music","/projects/angela-burns-new-full-length-record","2015-11-21T23:59:59-08:00","USD","5510","0.551","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/m1afqptjlag5xvl86r7a.jpg","false","false","false","false","null","2015-10-16T11:33:01-07:00","null","null","null","null","null","1477060","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","I love art...beauty...music...worship.  Help me bring my second full length album to life!","[""other""]","Angela Burns New Full-length Record"
"null","Music","/explore/music","/projects/new-ric-dolore-ep-and-tour","2015-09-12T23:59:59-07:00","USD","30","0.012","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/gv73grk31nomxpfl3y7j.jpg","false","false","false","false","null","2015-07-14T08:27:37-07:00","null","null","null","null","null","760563","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Music is my life. With funding, time, and your support, a new album will be created! #EDM","[""other""]","New Ric Dolore EP and Tour."
"null","Music","/explore/music","/projects/a-sliver-in-the-sky-open-source-jewish-music","2017-07-27T23:59:59-07:00","USD","2585","0.718055555556","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/pjydlohjdj8frnydhsol.jpg","false","false","false","false","null","2017-06-21T18:26:43-07:00","null","null","null","null","null","736583","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","A Jewish music project celebrating creative communities and one stubbornly resourceful artist.","[""community""]","A Sliver In The Sky - Open Source Jewish Music"
"null","Music","/explore/music","/projects/yrs-jerzy-present-the-road-2-riches-tour-2015","2015-06-03T23:59:59-07:00","USD","225","0.0225","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/yh96lbjpebilbtdn2isx.jpg","false","false","false","false","null","2015-05-04T18:00:03-07:00","null","null","null","null","null","715198","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","""Still dreamin'!""","[""other""]","YRS Jerzy Present The Road 2 Riches Tour 2015"
"null","Music","/explore/music","/projects/llegada","2015-09-13T23:59:59-07:00","USD","833","0.3332","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ajhkamdszxfyeobjpail.jpg","false","false","false","false","null","2015-07-15T15:22:51-07:00","null","null","null","null","null","718686","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Help me finish the post production and duplication of my album ""Llegada""","[""other""]","Llegada"
"null","Music","/explore/music","/projects/ben-sturgell-music-box","2015-04-30T23:59:59-07:00","USD","3060","0.1224","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/z5t51cp8z0msbhol8mhw.jpg","false","false","false","false","null","2015-03-31T18:30:18-07:00","null","null","null","null","null","642572","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","I'm raising funds to complete my sophomore album, ""Music Box"" and changing lives one song at a time!","[""other""]","Ben Sturgell: Music Box"
"null","Music","/explore/music","/projects/mariana-root-2nd-album","2016-02-15T23:59:59-08:00","EUR","6117","0.764625","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/odu9xixaxox44nujllc8.jpg","false","false","false","false","null","2016-01-13T16:00:51-08:00","null","null","null","null","null","1546461","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","New original album inspired in the portuguese root's and sung in the fusion language of Mariana Root","[""other""]","Mariana Root - 2nd ALBUM"
"null","Music","/explore/music","/projects/love-and-fear-the-album","2016-05-17T23:59:59-07:00","USD","1270","0.254","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/pburgjfxj5oiqivo6mtu.jpg","false","false","false","false","null","2016-03-18T19:19:16-07:00","null","null","null","null","null","1590682","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Music with meaning. Rock with a reason.
""Perfect love casts out all fear."" --1 John 4:18","[""other""]","Love And Fear -- The Album"
"null","Music","/explore/music","/projects/music-for-youth-circus-an-album-by-leslie-vogel--2","2016-03-23T23:59:59-07:00","USD","2835","0.50625","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/nnnqvxtda2fcsfyabggy.jpg","false","false","false","false","null","2016-01-23T05:01:40-08:00","null","null","null","null","null","1613933","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","The quintessential collection of music for youth circus performances, composed by Leslie Vogel.","[""other""]","Music for Youth Circus: An Album by Leslie Vogel"
"null","Music","/explore/music","/projects/the-anchor-collective-s-first-full-length-album","2016-07-15T23:59:59-07:00","USD","2291","0.388305084746","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/kwgvlujdc4oikrkwiw8m.jpg","false","false","false","false","null","2016-05-16T18:25:47-07:00","null","null","null","null","null","1607094","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","ATLAS: We are each other's keepers.","[""other""]","The Anchor Collective's First Full Length Album"
"null","Music","/explore/music","/projects/angelina-sings-at-the-2016-orlando-fringe","2015-12-27T23:59:59-08:00","USD","500","0.5","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/lokzbb4adh7plkneltzx.jpg","false","false","false","false","null","2015-10-28T13:27:48-07:00","null","null","null","null","null","1510179","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Angelina is back from rehab and ready to sing for you!","[""comedy""]","Angelina Sings at the 2016 Orlando Fringe!"
"null","Music","/explore/music","/projects/fame-wh-ep","2015-12-24T23:59:59-08:00","USD","1225","0.06125","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/sertcgg0y5qqgl2rqc2z.jpg","false","false","false","false","null","2015-11-29T16:42:49-08:00","null","null","null","null","null","1553078","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","My name is Bradlee and I am a YouTuber/Singer recording my first EP and need YOUR help! :)","[""youtube""]","Fame Wh*#$ EP"
"null","Music","/explore/music","/projects/jack-of-the-ville-hogan-s-goat-lp","2016-06-25T23:59:59-07:00","USD","6014","0.801866666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/avp0g4umnojclvs6lblr.jpg","false","false","false","false","null","2016-05-06T08:27:41-07:00","null","null","null","null","null","1651185","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","#MakeAmericaGoatAgain","[""other""]","Jack Of The Ville - Hogan's Goat LP"
"null","Music","/explore/music","/projects/pilgrim-souls-make-steve-brooks-new-album","2019-04-26T23:59:59-07:00","USD","5751","0.7668","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/iaqp4cioklbxocmauxzl.jpg","false","false","false","false","null","2019-03-27T00:00:00-07:00","null","null","null","null","null","2423495","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","A new collection of songs from a veteran Austin songwriter, for every pilgrim on their own journey.","[""album"",""band"",""indie"",""recording""]","Pilgrim Souls: Make Steve Brooks' New Album"
"null","Music","/explore/music","/projects/tis-the-season-crowdfund-bill-simms-new-album","2019-01-02T23:59:59-08:00","CAD","1220","0.305","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/pggtycu8dmsowcfodwmy.jpg","false","false","false","false","null","2018-12-02T00:00:00-08:00","null","null","null","null","null","2443444","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Stuff Bill's stocking and get the hit single Kiss Me Arse (And Go Away For Christmas)!","[""album"",""music video""]","Tis The Season! Crowdfund Bill Simms' New Album"
"null","Music","/explore/music","/projects/theatre-bizarre-orchestra-live-concert-recording","2019-04-29T23:59:59-07:00","USD","2333","0.4666","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/y9wjpikhf6q0qesxchel.jpg","false","false","false","false","null","2019-04-11T00:00:00-07:00","null","null","null","null","null","2486418","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","The TBO will present a concert of newly composed music, recorded live and released as a new album.","[""recording"",""album""]","Theatre Bizarre Orchestra Live Concert & Recording"
"null","Music","/explore/music","/projects/beat-lele-s-second-album-campaign","2019-07-08T23:59:59-07:00","USD","10989","0.6105","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/bfwxcrkyepd2g5tksxl6.jpg","false","false","false","false","null","2019-05-24T00:00:00-07:00","null","null","null","null","null","2485390","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","BEAT-LELE is ready to record their second album filled with your favorite Beatle songs on ukulele's","[""guitars"",""keyboards"",""music video""]","BEAT-LELE's Second Album Campaign"
"null","Music","/explore/music","/projects/handmade-guitar-picks-from-savage-custom-picks","2017-12-03T23:59:59-08:00","USD","172","0.0344","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/wth6nsroqerug4mzi47w.jpg","false","false","false","false","null","2017-10-04T19:59:40-07:00","null","null","null","null","null","2229911","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","We are raising funds to attain equipment needed to elevate the production variety of our business!","[""guitars""]","Handmade Guitar Picks from Savage Custom Picks"
"null","Music","/explore/music","/projects/yukika-goes-to-america-for-1-month-with-new-album","2017-06-28T23:59:59-07:00","USD","445","0.148333333333","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/tw0zepp9g3nerquo6ntc.jpg","false","false","false","false","null","2017-05-29T22:10:39-07:00","null","null","null","null","null","2131364","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","YUKIKA will make a new CD album.
She go to the United States with it!
Please support her!","[""other""]","YUKIKA goes to America for 1 month with NEW ALBUM!"
"null","Music","/explore/music","/projects/healing-by-charlie-pollard","2017-11-12T23:59:59-08:00","USD","257","0.514","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/skhqjlugrqru1ywqhwje.jpg","false","false","false","false","null","2017-09-13T14:34:08-07:00","null","null","null","null","null","2189373","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","An autobiographical collection of change and growth","[""other""]","Healing by Charlie Pollard"
"null","Music","/explore/music","/projects/help-khara-fund-their-album-heaven-can-wait","2018-06-20T23:59:59-07:00","USD","262","0.174666666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/x8agg1onod5q9z0oquz9.jpg","false","false","false","false","null","2018-05-21T02:53:30-07:00","null","null","null","null","null","2342671","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","With your help we will make this work!","[""rock"",""album""]","Help KHARA fund their album - ''Heaven Can Wait''"
"null","Music","/explore/music","/projects/ben-smith-new-ep-release","2019-04-19T23:59:59-07:00","GBP","820","0.41","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/bjxeeugjlcrm15qhlbah.jpg","false","false","false","false","null","2019-02-18T00:00:00-08:00","null","null","null","null","null","2461080","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Support Singer/Songwriter, Ben Smith in releasing his first full original EP.","[""album"",""indie"",""recording"",""guitars""]","Ben Smith - New EP Release"
"null","Music","/explore/music","/projects/debut-ep-tour","2019-03-23T23:59:59-07:00","USD","736","0.049066666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/e2mjh1vdhykqori09ztw.jpg","false","false","false","false","null","2019-01-27T00:00:00-08:00","null","null","null","null","null","2461209","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Diabetes WRECKED my Tour Fund! Now I'm campaigning so I can still debut my EP on a High School Tour!","[""album""]","Debut EP Tour!"
"null","Music","/explore/music","/projects/performance-composition-for-5-musicians-eurythmy","2019-03-23T23:59:59-07:00","USD","450","0.25","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/dztdtj6iromvvxzz07bf.jpg","false","false","false","false","null","2019-01-22T00:00:00-08:00","null","null","null","null","null","2462536","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Premiere, ""ILLUSIONS"" for soprano, strings and speech eurythmy, April.  This is for musicians' fees.","[""social innovations"",""professional"",""indie""]","Performance, composition for 5 musicians, Eurythmy"
"null","Music","/explore/music","/projects/help-fund-voodou-music-video-by-ponyland","2019-04-10T23:59:59-07:00","GBP","490","0.816666666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/vmr8dsqhpxwlrbfu0x1a.jpg","false","false","false","false","null","2019-03-20T00:00:00-07:00","null","null","null","null","null","2480283","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","A psychedelic video for 7-piece Afro-beat, Punk Jazz band Ponyland, loaded with folklore imagery.","[""music video"",""indie"",""short film""]","Help fund 'Voodou' music video by Ponyland!"
"null","Music","/explore/music","/projects/batdog-records-wants-you","2017-07-12T23:59:59-07:00","USD","611","0.611","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/wuvdik5mn1nmbj42hrz8.jpg","false","false","false","false","null","2017-06-12T11:23:46-07:00","null","null","null","null","null","2141165","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","I wanna send you our artist albums, shirts, drawings, poems, ideas, and other cool stuff we find.","[""other""]","!batDOG! RECORDS WANTS YOU!"
"null","Music","/explore/music","/projects/akashi-chains-debut-ep-and-support-funding","2017-11-25T23:59:59-08:00","USD","244","0.040666666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/e3lbvb8jjuuqna3c8fyy.jpg","false","false","false","false","null","2017-09-26T09:19:31-07:00","null","null","null","null","null","2186216","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Support Akashi in his journey to becoming a Singer-Songwriter by contributing to his debut EP!","[""other""]","Akashi - 'Chains' Debut EP and Support Funding"
"null","Music","/explore/music","/projects/new-album-and-video-for-frontera-bugalu","2018-12-15T23:59:59-08:00","USD","1263","0.31575","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ruurzfm2mvpaoenbyj3i.jpg","false","false","false","false","null","2018-11-08T00:00:00-08:00","null","null","null","null","null","2428043","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Support the new album and video by Frontera Bugalu and filmmaker Paco Ibarra.","[""album"",""music video""]","New album and video for Frontera Bugalú"
"null","Music","/explore/music","/projects/celebrate-christmas-2018-with-bryan-duncan","2019-01-08T23:59:59-08:00","USD","1061","0.5305","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/fxkqasqtmnceqbwtzxhr.jpg","false","false","false","false","null","2018-11-09T00:00:00-08:00","null","null","null","null","null","2436131","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Help Bryan Duncan produce and share Christmas music.","[""recording"",""music video""]","Celebrate Christmas 2018 With Bryan Duncan"
"null","Music","/explore/music","/projects/affinity","2019-01-01T23:59:59-08:00","USD","3500","0.35","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/qqmrkhlbr8hxluitxyuf.jpg","false","false","false","false","null","2018-12-02T00:00:00-08:00","null","null","null","null","null","2438153","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Jon Hope's new album experience taken to new levels","[""album"",""music video"",""professional""]","AFFINITY "
"null","Music","/explore/music","/projects/the-connections-tour","2019-03-19T23:59:59-07:00","USD","2071","0.2071","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/vcpkx7q0cahqcx20brds.jpg","false","false","false","false","null","2019-02-27T00:00:00-08:00","null","null","null","null","null","2470305","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Creating an Elevated Community through Curated Concerts and Conversation","[""love""]","The Connections Tour"
"null","Music","/explore/music","/projects/ser-artista-debut-album-by-diana-alvarez","2019-04-17T23:59:59-07:00","USD","3273","0.27275","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/c9pzbitr2z6xp95espmq.jpg","false","false","false","false","null","2019-03-07T00:00:00-08:00","null","null","null","null","null","2473829","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","A debut album of soulful, bilingual music by queer Xicana singer-songwriter Dr. Diana Alvarez.","[""album""]","Ser Artista - Debut Album by Diana Alvarez"
"null","Music","/explore/music","/projects/a-foreign-affair-christmas-album","2019-09-03T23:59:59-07:00","USD","6540","0.436","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/bznjbt4lntjrmlhhhr25.jpg","false","false","false","false","null","2019-07-20T00:00:00-07:00","null","null","null","null","null","2471661","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Help me finish my first Christmas album!","[""jazz"",""album""]","A Foreign Affair Christmas Album"
"null","Music","/explore/music","/projects/trio-dell-aria-album-memories-of-places-past","2018-05-24T23:59:59-07:00","CAD","2130","0.426","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/fbdmqlxfchdynwcejd08.jpg","false","false","false","false","null","2018-04-04T18:22:42-07:00","null","null","null","null","null","2353725","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","This is our debut album as a trio and features music which is very close to our hearts.","[""other""]","Trio Dell'Aria album: Memories of Places Past"
"null","Music","/explore/music","/projects/album-debut-mythos-an-adventure-to-the-origins","2018-07-09T23:59:59-07:00","USD","445","0.11125","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/l0hvekg88j7nwwi9khqn.jpg","false","false","false","false","null","2018-06-07T20:40:41-07:00","null","null","null","null","null","2374690","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Supporting the recording of a brand new and challenging musical adventure.","[""album"",""guitars"",""rock"",""indie""]","Album Debut: Mythos - An adventure to the origins"
"null","Music","/explore/music","/projects/adhd-lullaby","2018-11-14T23:59:59-08:00","USD","363","0.01452","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/yfzwnotfayeglhyralzd.jpg","false","false","false","false","null","2018-09-15T00:00:00-07:00","null","null","null","null","null","2418322","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","An album to help children with ADHD fall asleep faster and stay asleep.","[""album""]","ADHD LULLABY"
"null","Music","/explore/music","/projects/un-nouvel-enregistrement-de-notre-duo","2019-01-30T23:59:59-08:00","CAD","1825","0.9125","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/jgpddolefflt9kbs1vqa.jpg","false","false","false","false","null","2018-12-16T00:00:00-08:00","null","null","null","null","null","2448717","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","La musique de Giya Kancheli | The music of Giya Kancheli","[""album"",""recording"",""beauty""]","Un nouvel enregistrement de notre duo"
"null","Music","/explore/music","/projects/figurinha-music-video","2019-05-03T23:59:59-07:00","GBP","447","0.298","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/fiho8xxwqgxwlshvkhgy.jpg","false","false","false","false","null","2019-04-08T00:00:00-07:00","null","null","null","null","null","2481795","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Video maker Camilla Dazzi and I need your help to make the music video of my song Figurinha!","[""music video"",""album"",""first-time founders"",""youtube""]","Figurinha - Music Video "
"null","Music","/explore/music","/projects/the-nuremberg-salon-project","2017-01-02T23:59:59-08:00","USD","3300","0.11","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/kltzzk6mopidzj4fhuqv.jpg","false","false","false","false","null","2016-11-03T09:46:31-07:00","null","null","null","null","null","1942786","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Rediscovery of a classic concert format. The acoustic experience, up close and personal.","[""other""]","The Nuremberg Salon Project"
"null","Music","/explore/music","/projects/christian-urban-apparel-music-shop","2016-11-20T23:59:59-08:00","USD","60","0.02","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/rrt3q5tyhjojobra9ppd.jpg","false","false","false","false","null","2016-10-31T13:48:42-07:00","null","null","null","null","null","1941025","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","IV GODS GLORY
A Christian Urban Apparel &  Music Shop Opening in Houston, TX","[""community""]","Christian Urban Apparel & Music Shop!"
"null","Music","/explore/music","/projects/caffeine-dreams-by-ghost-town-remedy","2017-10-09T23:59:59-07:00","USD","569","0.189666666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/eyhf3pehz4aaxq8ofkzg.jpg","false","false","false","false","null","2017-08-10T23:38:54-07:00","null","null","null","null","null","2013969","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Be a part of our first Full Length!","[""other""]","Caffeine Dreams by Ghost Town Remedy"
"null","Music","/explore/music","/projects/el-violin-latino-vol-3-the-cuban-volume","2017-05-31T23:59:59-07:00","USD","8030","0.446111111111","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/z0kklkjbwbvrkqdbyyp9.jpg","false","false","false","false","null","2017-04-01T06:20:00-07:00","null","null","null","null","null","2073321","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Gregor Huebner's 3rd Album of Latin Jazz Compositions. This Production Focuses on Cuban Music.","[""other""]","El Violin Latino - Vol. 3: The Cuban Volume"
"null","Music","/explore/music","/projects/playmymusic-fm-indie-music-video-show--2","2017-11-29T23:59:59-08:00","USD","210","0.105","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/whkad5nzqvonlggsufae.jpg","false","false","false","false","null","2017-10-20T11:41:34-07:00","null","null","null","null","null","2070666","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Indie Music Video show launching in early 2018!","[""other""]","playMYmusic.FM, Indie Music video show"
"null","Music","/explore/music","/projects/frozen-dawn-unearthing-the-black-arts","2017-11-26T23:59:59-08:00","EUR","475","0.2375","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/a7wjutwnnhml0xehbrny.jpg","false","false","false","false","null","2017-10-12T00:57:25-07:00","null","null","null","null","null","2110302","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Help FROZEN DAWN fund their new album! Ayuda FROZEN DAWN a financiar su nuevo album!","[""other""]","FROZEN DAWN - Unearthing the Black Arts"
"null","Music","/explore/music","/projects/help-root-7-a-cappella-record-our-first-album","2017-07-13T23:59:59-07:00","USD","2600","0.52","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/tvngtozuuw8xhbhlc9uh.jpg","false","false","false","false","null","2017-05-14T13:24:11-07:00","null","null","null","null","null","2117282","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","After 10+ years, Vermont-based Root 7 a cappella is recording our first album and music video!","[""other""]","Help Root 7 A Cappella Record Our First Album!"
"null","Music","/explore/music","/projects/debut-album-talk-to-me-by-davog-rynne","2017-07-16T23:59:59-07:00","EUR","2680","0.893333333333","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ammfmbogmwowqinpsppx.jpg","false","false","false","false","null","2017-05-17T14:36:59-07:00","null","null","null","null","null","2120717","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","My first album recorded in the homeland,Miltown Malbay by Martin O Malley.","[""other""]","Debut Album Talk To Me by Davóg Rynne"
"null","Music","/explore/music","/projects/morf-music-2017-cd-worldwide","2017-06-14T23:59:59-07:00","GBP","1458","0.2916","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/gyhjtt52f8dcrjprjfem.jpg","false","false","false","false","null","2017-05-15T13:04:30-07:00","null","null","null","null","null","2119539","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Get the 2017 early release CD from the viral lap guitarist 'Morf Music'! Available worldwide","[""guitars""]","Morf Music 2017 CD Worldwide!"
"null","Music","/explore/music","/projects/que-haria-sin-ti-cd-de-musica-catolica","2015-12-10T23:59:59-08:00","USD","78","0.026","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/x1zoke6ljcqizgu4tqfj.jpg","false","false","false","false","null","2015-11-05T10:07:10-08:00","null","null","null","null","null","1488682","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Música para Dios, música para el alma, música para ti","[""other""]","'Qué haría sin ti...' CD de música católica"
